gps_natural_travel,accelerometer_active,pressure_consistency,cell_tower_match,work_history_match,no_active_order,is_fraud
79.38,99.06,90.82,74.84,55.1,80.21,0
73.96,100.0,59.97,78.16,83.27,97.54,0
77.85,86.42,64.46,89.22,57.6,93.64,0
73.81,77.06,89.25,69.41,79.41,74.65,0
96.41,100.0,82.92,100.0,100.0,100.0,0
80.74,76.04,79.48,72.93,43.26,81.51,0
94.77,100.0,64.33,85.91,23.48,27.01,1
56.27,97.23,84.79,58.97,69.68,73.72,0
92.17,94.92,86.04,67.85,68.78,94.6,0
77.22,88.13,51.51,83.91,71.24,86.62,0
63.07,91.11,86.53,61.32,70.6,82.58,0
70.67,70.87,86.34,86.92,22.71,91.62,0
100.0,90.22,100.0,78.47,84.82,79.36,0
12.19,2.46,11.97,6.29,14.9,5.5,1
100.0,100.0,90.19,79.39,74.1,98.63,0
87.32,100.0,94.14,86.91,100.0,86.81,0
81.01,91.64,85.66,87.51,40.83,90.91,0
77.25,76.31,58.64,88.02,62.42,91.33,0
80.73,67.11,94.39,94.41,15.15,93.85,0
86.06,68.43,100.0,78.31,70.41,73.3,0
80.85,84.63,74.13,86.65,73.59,92.94,0
62.29,93.81,62.28,60.24,97.04,98.68,0
56.91,77.32,77.95,72.24,69.34,75.23,0
82.94,83.38,73.94,79.3,68.84,82.54,0
90.92,92.09,100.0,97.66,73.4,87.28,0
96.16,91.58,64.7,83.46,93.46,78.24,0
77.64,100.0,98.3,78.24,62.69,9.23,1
68.44,63.9,93.53,64.21,67.05,100.0,0
60.54,99.19,100.0,74.35,6.56,28.5,1
48.56,84.52,79.16,76.67,94.88,76.84,0
59.45,100.0,62.08,59.24,50.79,82.6,0
60.32,83.67,78.6,84.95,46.91,81.77,0
95.16,88.99,66.64,92.62,46.16,88.28,0
61.37,96.34,83.59,83.06,67.21,100.0,0
17.92,4.59,2.47,14.25,13.48,2.54,1
80.73,79.67,87.23,93.42,74.27,91.22,0
96.13,72.76,66.84,98.37,2.01,90.32,0
98.71,88.99,54.62,68.37,92.4,98.88,0
82.79,100.0,63.06,100.0,97.04,99.9,0
80.87,100.0,73.03,75.17,100.0,20.91,1
85.17,83.43,100.0,84.35,48.44,9.29,1
9.05,10.11,11.81,4.45,7.64,3.01,1
78.57,100.0,95.34,74.28,85.51,95.13,0
87.03,90.08,87.74,96.46,86.27,94.62,0
99.05,82.96,67.74,88.41,46.87,17.84,1
79.78,94.03,74.58,59.49,93.93,71.53,0
75.67,95.85,76.8,72.68,77.01,100.0,0
95.35,87.65,69.56,83.62,8.2,77.69,0
94.89,69.81,94.26,77.43,92.09,89.59,0
91.39,92.84,96.11,93.6,92.13,91.41,0
91.93,100.0,74.11,78.5,52.09,82.74,0
70.82,88.18,87.75,63.76,72.49,77.53,0
77.9,79.07,87.76,77.58,87.95,97.26,0
98.43,73.37,76.25,87.6,27.81,96.4,0
87.89,74.92,75.38,88.35,88.87,32.31,1
92.71,77.3,85.72,100.0,100.0,84.37,0
16.26,11.62,14.48,11.34,13.96,3.06,1
75.89,66.91,81.29,69.59,0.0,0.0,1
100.0,65.92,67.76,91.81,66.88,66.93,0
83.24,72.37,77.05,99.18,86.13,80.93,0
87.68,65.45,71.76,78.05,75.0,96.28,0
89.35,79.46,83.03,74.42,100.0,80.72,0
91.45,82.99,62.31,75.96,64.5,87.5,0
89.95,81.45,88.82,89.49,71.29,91.49,0
75.03,84.67,70.61,72.87,93.86,81.32,0
73.93,77.66,80.66,70.12,78.62,35.48,1
91.88,94.53,78.32,84.69,52.48,23.15,1
67.91,87.78,79.37,77.77,80.68,89.42,0
67.01,91.33,79.41,85.37,88.52,74.4,0
95.81,92.71,95.49,97.18,95.35,98.34,0
88.94,100.0,63.74,61.4,68.86,69.58,0
100.0,90.56,56.07,87.98,84.89,97.32,0
99.67,75.37,71.13,100.0,72.07,86.23,0
71.18,79.28,73.43,88.71,35.72,77.65,0
66.71,73.2,60.42,77.77,63.57,100.0,0
83.22,65.98,69.69,78.89,100.0,83.69,0
80.61,75.56,91.31,81.28,23.47,86.52,0
68.3,80.53,100.0,76.74,90.24,93.42,0
100.0,87.24,92.39,95.04,52.41,91.52,0
100.0,85.95,84.99,82.32,85.76,86.0,0
92.84,66.66,73.7,93.97,80.68,23.93,1
94.81,86.75,91.61,89.61,95.04,94.87,0
8.36,16.78,0.0,16.71,18.48,9.27,1
66.64,96.15,100.0,94.77,11.41,100.0,0
97.8,67.48,55.29,95.9,28.38,100.0,0
85.49,100.0,76.82,71.02,64.12,87.45,0
91.41,84.88,70.18,86.47,52.45,77.11,0
81.08,100.0,77.92,93.72,54.55,99.71,0
68.38,100.0,89.46,59.7,73.21,85.22,0
100.0,74.97,65.39,66.11,43.8,89.23,0
83.73,100.0,78.84,95.17,85.45,85.43,0
100.0,78.4,99.46,93.89,28.18,15.03,1
96.95,92.18,96.15,96.46,81.55,85.8,0
93.48,71.79,94.04,87.62,52.78,80.53,0
100.0,100.0,81.08,94.03,94.42,75.33,0
79.96,76.61,90.35,73.84,96.05,86.95,0
76.37,71.46,93.0,78.98,71.52,100.0,0
84.95,86.6,70.09,83.4,35.9,90.29,0
81.35,96.54,74.55,70.73,75.42,15.81,1
78.38,84.8,54.73,62.85,45.54,73.9,0
62.72,77.88,99.64,69.9,88.16,93.79,0
77.26,95.8,96.78,91.73,21.14,91.06,0
76.45,87.86,76.19,80.69,86.53,80.26,0
68.2,78.5,76.92,71.6,89.83,20.69,1
86.74,75.9,85.08,69.14,87.58,97.89,0
82.37,97.58,69.73,64.73,58.48,93.88,0
52.59,98.99,91.07,66.48,90.07,100.0,0
94.51,97.2,83.98,86.79,99.23,94.1,0
98.4,93.06,72.37,98.72,41.92,88.71,0
100.0,79.89,77.06,80.03,95.87,86.35,0
74.65,69.26,77.2,79.72,69.93,82.49,0
75.77,100.0,89.44,86.1,30.7,100.0,0
56.01,88.25,93.16,57.25,60.32,87.24,0
92.64,94.37,99.26,89.11,96.65,98.14,0
85.31,93.14,96.1,93.43,78.93,100.0,0
59.28,74.19,91.21,73.07,12.04,25.33,1
78.56,96.48,84.0,77.42,100.0,100.0,0
75.63,80.84,91.29,72.0,51.55,86.64,0
80.26,100.0,80.14,70.62,100.0,99.64,0
84.73,100.0,85.79,77.04,89.3,94.22,0
93.37,69.71,76.8,98.86,3.58,48.61,1
56.42,68.34,64.54,71.79,74.88,88.77,0
5.7,2.46,6.82,10.69,14.28,11.59,1
71.42,100.0,73.3,61.91,69.68,8.63,1
81.79,90.63,69.1,72.92,95.33,89.81,0
63.85,100.0,75.67,57.69,80.53,89.42,0
85.83,59.52,96.13,82.87,8.33,35.3,1
92.34,82.18,92.08,83.09,100.0,74.56,0
93.34,86.79,79.06,71.46,75.81,94.96,0
72.78,59.62,83.47,74.15,54.14,100.0,0
60.57,85.14,88.99,61.89,74.62,77.86,0
86.17,73.29,80.58,97.24,91.74,78.2,0
68.14,69.97,62.92,84.64,100.0,77.89,0
74.97,65.14,80.97,78.63,63.32,81.8,0
43.99,73.42,56.16,77.53,80.78,72.35,0
59.25,98.61,64.68,59.91,74.28,93.4,0
79.21,97.93,60.81,85.33,16.01,100.0,0
97.88,77.2,79.2,100.0,77.59,85.49,0
100.0,97.35,96.76,97.57,90.13,91.37,0
64.4,95.11,68.54,65.73,86.27,35.61,1
67.46,93.9,92.09,75.24,76.65,84.77,0
56.52,90.59,81.13,66.68,75.55,87.51,0
88.92,92.97,82.23,100.0,100.0,72.57,0
76.91,88.06,89.77,81.62,23.11,89.29,0
71.1,73.65,59.56,78.72,17.88,92.86,0
86.42,84.09,84.2,90.66,68.84,97.44,0
79.74,88.63,74.63,71.11,26.32,76.82,0
87.46,88.93,71.74,66.65,19.43,8.51,1
71.37,84.58,87.01,71.13,93.81,70.15,0
100.0,94.23,71.39,97.96,34.04,90.4,0
86.32,88.16,95.33,88.32,71.02,0.0,1
83.45,77.75,79.5,96.58,67.96,82.4,0
83.86,79.31,73.84,85.42,55.21,74.03,0
81.33,96.92,75.16,65.06,66.01,100.0,0
49.77,92.43,87.11,56.94,69.1,96.61,0
74.7,64.11,65.61,70.25,52.6,75.55,0
85.78,70.64,91.28,97.58,87.88,88.19,0
100.0,93.42,80.13,100.0,92.66,66.47,0
94.63,97.4,59.49,89.55,46.51,68.37,0
96.11,88.2,78.17,72.18,32.52,82.6,0
97.18,66.67,81.96,82.68,43.9,99.01,0
64.86,76.2,86.54,73.91,82.5,87.29,0
97.47,87.13,100.0,98.35,85.31,79.42,0
75.89,81.34,84.06,79.48,85.03,99.4,0
62.36,93.08,95.51,67.77,40.51,84.69,0
56.67,58.83,92.63,62.27,79.51,10.28,1
60.82,80.29,70.38,70.84,74.86,74.96,0
60.48,80.53,91.38,73.8,89.99,88.74,0
70.99,83.57,100.0,68.17,71.04,100.0,0
61.4,88.67,74.69,66.89,89.64,87.14,0
69.72,69.1,79.54,71.64,100.0,100.0,0
67.55,77.29,80.9,72.3,92.67,12.95,1
74.11,91.65,80.8,94.03,24.83,24.21,1
89.16,100.0,80.54,100.0,65.84,92.45,0
57.6,82.43,100.0,80.81,99.23,71.96,0
95.24,75.07,82.65,94.61,77.62,90.32,0
60.15,79.32,91.54,59.76,76.4,84.98,0
87.6,100.0,100.0,89.25,52.94,100.0,0
66.0,92.69,82.06,86.52,100.0,82.76,0
73.92,80.4,68.65,83.78,76.97,90.69,0
76.49,94.44,73.42,76.33,68.36,14.47,1
67.96,74.09,100.0,74.02,83.24,87.24,0
75.75,76.47,100.0,68.42,97.58,93.87,0
100.0,82.78,83.25,85.22,100.0,75.64,0
62.06,81.34,85.77,53.57,55.85,93.0,0
89.97,95.92,88.91,91.64,96.42,99.05,0
77.39,86.18,72.28,82.49,41.96,31.5,1
74.57,100.0,81.22,82.68,79.84,86.5,0
69.41,89.34,82.17,89.67,88.94,88.34,0
74.63,88.8,69.03,76.48,55.33,92.65,0
94.54,86.92,97.18,86.38,86.84,82.98,0
63.17,77.83,64.72,67.77,80.19,83.58,0
87.69,100.0,99.99,95.54,16.89,21.56,1
63.15,55.8,82.54,64.94,100.0,86.34,0
72.82,89.39,58.28,97.01,44.44,69.16,0
66.95,81.18,79.33,59.59,71.14,100.0,0
91.78,69.65,51.21,94.18,79.8,1.69,1
85.01,79.78,90.81,94.35,77.76,100.0,0
68.11,86.01,86.98,93.91,100.0,97.76,0
64.4,80.57,90.77,76.52,63.49,86.16,0
100.0,87.84,85.69,96.74,78.72,94.9,0
100.0,69.43,87.1,80.15,26.9,14.06,1
90.67,62.55,58.0,74.11,0.0,0.0,1
63.45,66.4,93.36,60.08,85.37,96.31,0
72.46,77.97,91.48,71.79,61.64,25.36,1
90.46,94.82,84.89,90.13,23.97,88.96,0
76.33,64.27,87.49,77.57,100.0,87.12,0
77.52,73.08,95.69,87.04,10.02,82.45,0
69.97,86.69,71.08,63.38,89.06,89.39,0
67.64,100.0,100.0,56.95,86.41,91.79,0
67.57,90.22,81.34,71.81,95.12,90.47,0
96.2,84.65,87.54,99.62,95.11,94.5,0
69.33,99.72,73.92,64.44,82.98,99.92,0
76.87,72.74,88.87,64.96,41.57,3.1,1
100.0,100.0,72.59,95.98,0.0,87.07,0
74.46,80.15,83.45,70.6,85.0,91.17,0
67.72,90.0,74.47,74.92,54.67,100.0,0
64.84,89.37,78.35,71.83,81.92,39.04,1
86.59,76.91,81.26,99.87,37.43,90.69,0
100.0,95.3,98.42,94.3,93.12,93.38,0
55.55,81.22,87.82,66.86,58.12,93.16,0
93.55,77.14,79.39,92.49,89.8,100.0,0
100.0,71.93,80.98,84.3,13.63,70.01,0
59.22,88.3,93.32,64.75,6.63,32.02,1
64.21,82.07,86.53,60.38,29.36,0.0,1
83.25,86.97,75.16,86.27,14.34,34.38,1
82.95,80.82,87.84,76.33,44.57,85.56,0
93.56,93.73,78.1,79.46,82.71,91.02,0
100.0,80.65,100.0,95.8,83.02,100.0,0
70.96,100.0,96.95,68.15,94.14,74.51,0
99.44,100.0,95.27,98.07,42.34,80.11,0
97.56,67.36,72.27,88.0,83.66,92.3,0
73.18,76.63,70.61,100.0,77.9,18.25,1
71.3,89.66,100.0,91.79,80.13,100.0,0
59.12,100.0,48.7,69.93,95.67,99.52,0
66.16,92.61,62.24,57.98,91.31,100.0,0
100.0,66.76,64.52,95.45,40.47,81.69,0
90.31,86.39,70.98,81.87,80.4,85.42,0
93.66,92.38,100.0,63.88,38.01,95.05,0
80.26,100.0,79.26,71.26,88.12,99.93,0
55.11,93.5,92.08,79.82,87.34,99.71,0
91.36,77.12,90.22,85.1,90.8,84.3,0
92.99,100.0,78.36,94.65,62.71,80.07,0
97.9,100.0,67.85,78.94,84.43,98.09,0
64.99,74.4,100.0,64.47,0.56,38.87,1
66.87,85.89,90.81,67.41,0.0,91.43,0
86.07,81.94,72.41,58.88,26.49,89.75,0
93.32,69.47,93.57,92.33,57.83,91.36,0
99.94,91.68,90.86,84.96,97.86,96.64,0
92.73,86.85,80.76,84.65,33.0,100.0,0
82.2,100.0,84.16,74.97,81.39,90.46,0
73.53,65.31,72.25,91.47,67.28,77.81,0
87.13,75.67,79.2,84.25,26.78,74.86,0
10.44,7.09,11.29,6.3,16.2,4.92,1
95.81,71.02,72.84,81.56,57.36,16.82,1
70.95,78.12,96.43,60.52,96.31,12.68,1
71.4,87.98,94.17,80.16,97.6,85.84,0
100.0,99.9,69.73,86.48,100.0,79.33,0
85.33,98.27,66.99,85.98,3.69,87.56,0
100.0,82.88,100.0,87.81,84.05,100.0,0
74.07,68.18,96.13,73.13,80.09,78.08,0
96.97,89.3,52.9,84.37,78.51,59.99,0
93.41,88.44,78.19,92.04,4.1,87.9,0
86.42,80.06,83.96,87.38,93.96,91.74,0
74.31,82.61,100.0,72.77,9.37,38.27,1
90.55,70.89,96.6,88.68,78.96,98.16,0
79.16,67.25,82.98,91.04,85.03,86.67,0
68.38,70.52,73.91,78.28,70.73,92.3,0
89.0,60.76,82.21,88.94,93.79,85.44,0
100.0,73.62,65.7,88.85,51.01,100.0,0
72.62,77.36,71.63,66.12,60.68,92.21,0
76.03,74.78,85.43,85.9,18.47,100.0,0
86.62,82.88,56.53,85.65,86.0,74.43,0
68.79,76.47,80.58,75.11,25.28,19.4,1
93.66,94.77,85.96,89.12,86.33,94.43,0
54.87,79.57,91.35,87.14,94.73,89.4,0
62.07,94.93,73.26,66.77,88.59,89.22,0
93.16,100.0,66.67,73.65,78.6,100.0,0
99.71,91.84,90.27,91.78,89.41,89.07,0
81.15,95.15,100.0,85.86,9.83,9.88,1
99.73,84.25,74.91,83.24,65.08,97.74,0
96.34,100.0,96.37,95.25,71.33,88.32,0
85.3,100.0,98.02,65.8,95.04,76.58,0
65.45,80.64,65.19,84.64,46.84,43.39,1
76.06,82.61,63.44,79.77,70.85,73.57,0
92.72,83.63,84.43,67.84,82.93,69.92,0
75.72,95.66,85.08,96.49,15.65,100.0,0
79.36,85.47,81.68,82.71,100.0,84.04,0
87.21,73.09,88.27,87.41,100.0,95.65,0
69.36,70.73,96.37,72.01,73.91,75.37,0
84.08,72.95,71.38,62.6,73.39,98.08,0
74.63,91.2,84.78,75.48,22.77,95.62,0
49.26,88.06,81.72,68.09,57.34,100.0,0
70.4,85.69,59.16,69.46,21.78,87.8,0
87.93,87.67,77.13,75.59,82.6,71.43,0
50.71,77.69,85.32,59.08,91.97,100.0,0
90.47,80.17,72.2,81.73,56.84,98.94,0
77.99,84.86,78.66,87.26,49.44,99.06,0
93.54,97.81,87.75,71.63,74.29,87.11,0
71.91,71.81,100.0,63.48,65.57,81.38,0
76.24,94.77,77.75,87.94,37.04,64.52,0
72.19,85.88,88.56,74.52,95.94,91.43,0
99.22,95.45,90.67,96.43,90.89,95.43,0
76.14,94.43,95.52,79.33,80.66,91.51,0
73.81,92.28,100.0,62.4,84.89,86.34,0
69.45,59.17,69.94,78.07,30.81,34.78,1
72.76,89.7,79.08,71.35,100.0,73.09,0
79.12,100.0,85.14,87.67,26.71,52.72,1
82.29,84.96,75.43,80.95,51.48,90.61,0
84.32,82.64,73.74,76.34,68.35,24.83,1
85.3,67.34,97.44,91.19,98.56,97.34,0
92.71,90.44,94.58,80.6,83.77,100.0,0
60.51,59.38,86.0,66.73,53.62,70.71,0
97.26,95.96,65.53,100.0,51.04,81.98,0
67.42,84.88,73.69,63.59,74.95,83.1,0
100.0,100.0,86.82,100.0,18.44,3.59,1
79.25,81.68,69.13,73.17,39.36,32.21,1
75.34,96.3,73.47,86.46,50.39,82.95,0
63.81,93.92,59.05,61.85,83.07,86.3,0
78.33,77.16,77.77,76.32,72.42,97.78,0
17.64,14.72,17.82,14.02,6.35,5.83,1
66.31,74.73,59.63,84.97,71.93,83.77,0
93.52,93.97,85.4,95.29,69.69,79.64,0
61.89,77.48,99.3,77.49,79.3,76.88,0
91.93,98.67,82.47,73.18,17.26,20.82,1
94.39,83.7,73.67,77.23,20.49,87.33,0
82.62,100.0,81.79,75.56,71.17,11.97,1
7.48,7.83,4.35,12.12,16.47,4.97,1
75.25,100.0,85.66,63.94,88.27,91.14,0
98.28,90.54,93.63,100.0,89.94,89.76,0
63.9,87.4,100.0,66.07,72.83,91.04,0
94.61,87.5,54.87,71.57,23.33,93.29,0
97.02,94.49,68.69,91.27,27.69,100.0,0
77.53,85.67,95.18,78.5,87.41,84.35,0
92.78,100.0,66.64,69.42,95.93,100.0,0
89.76,95.84,84.57,100.0,54.88,92.96,0
82.32,75.0,100.0,79.57,100.0,79.72,0
97.53,78.06,73.85,73.27,95.58,94.33,0
56.39,100.0,87.86,69.66,59.35,83.93,0
59.53,84.45,97.65,70.32,75.22,94.1,0
73.48,90.64,76.03,64.89,78.2,94.74,0
65.38,93.56,78.65,57.21,76.71,84.81,0
98.38,91.77,97.29,92.17,90.87,92.47,0
64.05,74.16,95.17,66.53,3.62,12.06,1
87.06,95.5,79.18,77.6,97.58,89.66,0
84.04,93.06,93.08,71.58,97.69,75.5,0
68.69,84.44,63.46,66.58,86.49,80.59,0
83.5,86.95,77.81,100.0,52.97,100.0,0
56.01,82.78,82.91,66.84,82.03,84.98,0
72.46,99.65,81.6,85.14,91.78,88.94,0
84.89,79.48,96.49,76.78,94.92,81.75,0
100.0,91.06,84.59,100.0,83.67,100.0,0
100.0,98.69,92.4,90.29,22.73,38.92,1
78.1,100.0,89.08,80.85,58.94,89.96,0
88.73,65.51,68.69,74.79,59.73,100.0,0
94.75,86.11,62.66,97.7,74.98,91.74,0
83.91,76.85,66.73,81.93,19.78,90.21,0
100.0,97.78,78.22,95.77,34.3,69.96,0
92.7,94.98,100.0,83.09,97.28,84.09,0
51.97,88.02,91.42,62.18,3.25,24.78,1
75.35,83.61,76.98,72.59,66.41,90.83,0
100.0,91.22,87.09,97.17,97.15,96.52,0
64.22,76.93,70.08,74.19,92.43,93.69,0
77.04,85.34,98.08,91.76,86.91,82.46,0
79.81,100.0,66.4,78.91,100.0,97.66,0
68.18,100.0,62.49,61.12,44.56,79.38,0
16.01,8.66,14.05,3.86,4.68,2.58,1
59.91,84.66,100.0,67.07,8.82,17.64,1
96.31,93.55,99.79,80.77,49.83,98.6,0
93.27,92.19,91.72,97.57,89.59,94.23,0
94.26,74.67,97.58,92.68,89.53,89.36,0
87.9,78.58,76.19,73.74,30.51,100.0,0
66.4,74.91,68.64,85.8,89.56,86.21,0
100.0,91.89,95.59,91.78,76.01,85.61,0
74.78,92.15,58.45,83.24,34.52,96.58,0
98.17,85.45,76.53,95.45,89.36,84.97,0
74.51,93.39,66.56,79.75,80.53,99.71,0
93.63,100.0,80.46,65.12,79.45,88.66,0
98.43,93.54,100.0,87.19,53.79,92.71,0
10.16,9.04,9.13,0.0,2.21,15.39,1
83.55,82.31,78.66,85.11,21.68,31.41,1
93.01,74.31,100.0,100.0,13.98,91.2,0
61.27,79.91,57.05,67.55,28.82,88.71,0
16.96,7.27,11.77,19.06,9.87,11.14,1
68.07,100.0,73.87,84.34,88.39,100.0,0
8.98,3.54,5.4,16.94,18.07,7.67,1
92.47,76.29,79.24,91.31,41.28,75.58,0
100.0,100.0,94.6,89.24,29.02,22.18,1
77.45,75.9,94.52,69.3,77.57,42.39,1
61.75,83.72,89.91,70.99,44.78,26.4,1
65.54,100.0,69.75,75.19,76.05,91.68,0
92.5,99.4,76.6,100.0,1.31,74.63,0
95.2,83.74,80.83,74.74,69.62,100.0,0
74.71,89.02,66.9,74.16,100.0,78.43,0
89.23,79.33,71.48,85.25,32.25,98.5,0
87.31,69.91,95.2,80.46,87.8,96.92,0
63.73,92.12,100.0,74.62,89.65,86.56,0
91.14,70.76,72.46,95.26,82.64,95.73,0
90.25,99.98,79.14,85.05,72.76,77.34,0
97.81,94.51,78.21,84.95,48.78,77.22,0
89.39,94.14,96.88,87.83,95.99,90.1,0
93.05,98.51,71.44,100.0,100.0,73.48,0
77.05,75.83,88.12,74.38,77.68,94.35,0
61.54,93.99,95.24,76.85,78.85,79.63,0
95.01,96.63,71.27,88.76,87.97,74.73,0
83.99,100.0,97.56,82.61,74.25,90.79,0
61.82,98.79,94.83,58.75,69.68,83.35,0
73.18,87.21,100.0,76.67,22.63,83.21,0
62.42,63.27,85.93,54.86,36.86,2.23,1
94.92,92.27,90.76,97.35,97.0,99.14,0
96.14,67.89,49.72,82.1,76.84,87.76,0
92.11,82.46,95.65,86.32,67.57,0.0,1
75.83,84.47,88.47,97.71,91.96,72.55,0
97.29,93.29,75.48,82.51,92.35,86.88,0
57.58,90.13,81.84,77.18,100.0,100.0,0
78.07,67.08,86.19,80.56,74.87,75.14,0
96.38,71.46,51.02,80.96,82.69,100.0,0
88.7,100.0,73.13,89.64,89.19,69.66,0
73.76,88.98,84.74,69.17,72.56,83.38,0
81.6,84.41,90.6,99.65,47.67,43.88,1
65.17,81.9,90.3,82.41,31.87,31.92,1
90.86,97.92,64.96,81.82,82.62,48.42,1
71.61,68.03,71.64,70.17,28.97,30.44,1
80.46,86.56,77.8,80.09,84.26,97.05,0
62.12,70.09,95.1,61.45,66.13,81.99,0
67.87,88.14,87.71,68.97,46.35,84.65,0
61.37,84.12,68.64,72.82,84.59,90.54,0
67.93,95.82,62.11,86.19,74.97,75.93,0
98.38,89.32,96.15,87.35,67.6,81.81,0
94.6,86.12,91.18,94.14,96.36,93.75,0
99.39,69.73,69.73,87.77,71.53,92.44,0
4.67,4.47,13.4,9.06,10.15,10.11,1
69.55,82.26,95.27,87.7,64.24,100.0,0
61.3,90.45,80.67,66.42,86.92,80.16,0
78.54,76.07,91.02,71.76,50.03,90.81,0
57.93,100.0,100.0,57.19,70.67,100.0,0
71.14,82.73,100.0,73.24,96.21,72.4,0
94.47,82.05,69.48,92.32,39.72,8.3,1
99.21,100.0,82.26,99.54,87.96,85.68,0
100.0,75.56,92.22,87.65,71.55,82.74,0
77.27,82.87,82.16,87.72,81.28,83.41,0
89.39,100.0,67.98,77.11,100.0,100.0,0
86.51,80.24,90.12,75.05,57.22,86.61,0
77.72,100.0,97.17,79.87,96.45,79.73,0
71.31,78.04,76.92,66.29,78.45,96.7,0
98.88,72.87,90.92,97.86,94.15,81.69,0
98.78,84.65,86.75,73.2,37.63,79.53,0
78.23,84.36,88.53,70.53,100.0,83.73,0
68.71,65.55,82.17,83.53,72.83,82.07,0
96.93,69.36,100.0,92.51,61.19,76.14,0
100.0,78.92,76.82,87.24,90.24,95.83,0
9.14,5.1,4.47,10.15,6.34,11.74,1
85.73,100.0,91.22,81.28,100.0,68.53,0
99.15,75.86,67.66,94.22,29.79,31.96,1
75.47,64.32,77.27,78.54,85.33,100.0,0
59.86,73.03,75.44,49.87,87.84,38.97,1
74.83,85.92,84.97,81.53,48.72,78.45,0
85.43,88.96,70.36,83.4,80.03,26.88,1
92.13,99.94,83.89,76.77,18.69,88.02,0
70.07,67.43,83.73,87.55,0.0,100.0,0
61.55,95.86,92.92,74.67,83.2,81.96,0
84.35,84.9,80.48,84.09,58.11,27.2,1
64.18,100.0,77.89,67.58,8.1,91.6,0
100.0,80.35,100.0,100.0,36.19,79.17,0
100.0,85.77,80.84,97.82,65.29,68.64,0
67.22,90.76,85.9,68.67,49.28,81.74,0
96.57,67.51,90.71,83.45,73.93,100.0,0
89.49,89.85,92.38,75.48,71.7,12.77,1
72.98,64.35,94.11,81.79,47.41,18.01,1
61.78,91.55,100.0,79.63,94.28,87.33,0
100.0,65.39,96.73,87.72,68.87,91.84,0
97.47,77.54,69.54,100.0,65.1,36.12,1
78.77,81.73,68.88,65.38,97.89,81.17,0
70.44,74.54,85.52,72.78,72.41,92.71,0
74.72,82.71,74.36,73.41,59.62,82.5,0
72.65,92.96,74.89,81.48,55.17,87.24,0
87.38,97.8,90.57,89.62,10.67,100.0,0
81.4,87.23,98.42,64.28,51.31,0.62,1
72.13,88.42,91.21,76.7,85.66,74.31,0
78.52,92.37,68.81,87.39,96.84,92.88,0
99.08,96.71,69.39,84.74,68.29,96.89,0
87.47,71.42,96.9,95.9,96.22,84.05,0
96.88,96.57,92.56,97.82,98.68,96.64,0
81.86,87.7,67.97,74.05,39.59,79.62,0
8.37,13.43,5.19,0.48,12.43,18.99,1
78.68,94.96,76.96,81.78,78.14,92.89,0
88.21,90.76,82.89,93.65,96.96,88.63,0
98.64,65.92,67.8,77.17,42.9,83.11,0
54.99,100.0,71.8,73.8,86.14,100.0,0
73.25,100.0,73.2,71.44,97.11,81.04,0
77.98,64.66,71.44,91.55,92.75,33.23,1
73.95,89.77,94.01,67.32,100.0,97.7,0
75.07,81.85,53.94,69.09,0.12,14.25,1
93.2,75.33,92.42,80.86,51.8,81.66,0
97.67,87.55,83.59,85.81,73.27,84.47,0
64.65,69.2,90.42,73.95,78.57,89.99,0
85.47,73.56,94.69,100.0,63.01,92.54,0
70.03,97.01,60.86,71.79,91.36,81.81,0
82.61,97.13,81.14,83.92,41.26,77.58,0
85.01,93.6,96.56,78.99,88.55,88.61,0
100.0,83.78,97.49,100.0,58.98,73.37,0
89.76,72.65,90.79,100.0,82.54,90.25,0
93.18,86.27,54.5,95.64,53.91,97.0,0
71.8,84.08,87.11,84.03,0.0,36.94,1
100.0,96.87,76.34,88.56,37.13,14.37,1
73.21,95.25,93.75,77.33,100.0,16.25,1
76.0,96.19,89.31,88.93,94.27,88.7,0
63.99,72.28,98.04,72.8,21.94,37.3,1
70.58,76.84,89.81,93.14,82.79,84.66,0
77.75,97.17,58.36,80.79,17.62,75.67,0
77.83,78.1,100.0,66.9,20.6,98.51,0
96.72,65.93,68.99,98.44,65.0,89.66,0
68.3,87.53,88.19,60.82,55.07,89.55,0
84.47,68.67,92.48,87.2,3.87,5.93,1
84.2,100.0,77.88,82.3,83.77,99.13,0
14.24,3.33,12.69,10.74,9.76,9.57,1
89.68,100.0,100.0,70.59,84.05,84.05,0
95.44,86.81,82.57,72.58,77.09,99.99,0
86.68,85.98,84.61,83.09,67.98,100.0,0
71.75,82.99,92.97,66.8,54.3,37.18,1
95.09,90.77,83.57,100.0,66.21,8.25,1
92.88,65.92,84.88,77.09,72.18,73.87,0
58.7,93.72,56.09,72.16,81.25,78.55,0
78.94,83.16,73.18,82.51,95.65,89.49,0
70.36,78.14,65.36,58.06,20.32,90.18,0
94.82,83.83,84.87,90.99,100.0,80.84,0
100.0,93.16,99.13,96.17,96.76,95.89,0
93.41,80.87,91.64,72.01,94.74,90.0,0
64.91,100.0,100.0,68.39,0.0,18.73,1
94.24,94.08,61.7,94.23,18.62,100.0,0
79.21,85.34,89.71,96.36,97.32,93.17,0
95.08,80.52,75.0,99.52,82.15,87.78,0
68.71,100.0,70.81,69.58,47.85,66.46,0
100.0,74.89,81.96,94.95,85.97,76.38,0
83.57,94.08,76.6,96.04,15.17,33.67,1
98.77,76.22,55.68,77.5,82.12,86.69,0
